episode,episode_reward,episode_len,epsilon,loss
487,0.5,3,0.9845466666666738,2.735048770904541
488,0.5,3,0.9845150000000071,2.9261577129364014
489,-1.0,5,0.9844833333333405,1.970566749572754
490,-1.0,5,0.9844516666666738,1.3430329163869221
491,2.0,7,0.9844200000000072,1.736896554629008
492,-2.0,7,0.9843883333333405,1.5729869604110718
493,-0.5,3,0.9843566666666739,2.2137054204940796
494,-2.0,6,0.9843250000000072,2.0356295704841614
495,-2.0,6,0.9842933333333406,2.4082295497258506
496,-6.0,8,0.9842616666666739,1.4599785506725311
497,-0.5,3,0.9842300000000073,2.173218220472336
498,3.0,7,0.9841983333333406,1.2385265429814656
499,-3.0,7,0.984166666666674,1.6514972746372223
500,-0.5,3,0.9841350000000073,1.2125391364097595
501,-3.0,7,0.9841033333333407,1.7812691529591878
502,-1.0,6,0.984071666666674,1.0748228430747986
503,-2.0,5,0.9840400000000074,1.8177151282628377
504,0.5,3,0.9840083333333407,2.3973631858825684
505,-6.0,7,0.983976666666674,1.5012560685475667
506,-3.0,6,0.9839450000000074,1.6895216703414917
507,0.0,8,0.9839133333333407,1.905961036682129
508,-1.0,6,0.9838816666666741,1.0947021047274272
509,-3.0,7,0.9838500000000074,0.8874011834462484
510,-4.0,6,0.9838183333333408,1.4549110333124797
511,3.0,6,0.9837866666666741,1.2237823804219563
512,0.0,7,0.9837550000000075,1.11215640604496
513,0.0,6,0.9837233333333408,0.9288534124692281
514,-6.0,7,0.9836916666666742,1.852971653143565
515,-2.0,6,0.9836600000000075,1.8644728263219197
516,0.5,3,0.9836283333333409,0.8747510313987732
517,0.5,3,0.9835966666666742,1.0878008604049683
518,1.0,6,0.9835650000000076,1.330146809418996
519,-2.0,6,0.9835333333333409,1.675248960653941
520,-3.0,6,0.9835016666666743,1.5297969579696655
521,5.0,8,0.9834700000000076,1.4787841141223907
522,-2.0,6,0.983438333333341,1.2690701882044475
523,-2.0,6,0.9834066666666743,1.7333443760871887
524,-1.0,5,0.9833750000000077,1.2741874655087788
525,0.5,3,0.983343333333341,1.854735016822815
526,0.5,3,0.9833116666666744,1.6807719469070435
527,-0.5,3,0.9832800000000077,1.3594179153442383
528,0.5,3,0.983248333333341,0.7035961747169495
529,0.5,3,0.9832166666666744,2.6036410331726074
530,1.0,6,0.9831850000000077,2.2369209925333657
531,-5.0,9,0.9831533333333411,1.8802232265472412
532,0.5,3,0.9831216666666744,2.4176557064056396
533,2.0,6,0.9830900000000078,2.8446760177612305
