episode,episode_reward,episode_len,epsilon,loss
471,2.0,6,0.996263333333335,0.1474569911758105
472,0.5,3,0.9962554166666684,0.13097702711820602
473,-2.0,6,0.9962475000000017,0.181971558680137
474,-1.0,5,0.9962395833333351,0.2052359625697136
475,1.0,4,0.9962316666666684,0.1813391912728548
476,3.0,7,0.9962237500000017,0.18990600747721537
477,-1.0,5,0.9962158333333351,0.16268254220485687
478,1.0,4,0.9962079166666684,0.18226763047277927
479,0.5,3,0.9962000000000018,0.19563021262486777
480,0.5,3,0.9961920833333351,0.17309128741423288
481,1.0,5,0.9961841666666684,0.1907404601573944
482,-4.0,8,0.9961762500000018,0.19226718321442604
483,-1.0,4,0.9961683333333351,0.1702911164611578
484,-1.0,5,0.9961604166666684,0.16475746929645538
485,0.5,3,0.9961525000000018,0.3917904744545619
486,-1.0,5,0.9961445833333351,0.340992221981287
487,2.0,5,0.9961366666666684,0.31557563245296477
488,0.5,3,0.9961287500000018,0.18070485442876816
489,-0.5,3,0.9961208333333351,0.24108269065618515
490,-4.0,7,0.9961129166666685,0.2807648309639522
491,0.5,3,0.9961050000000018,0.21780135234196982
492,0.5,3,0.9960970833333351,0.1736664722363154
493,-0.5,3,0.9960891666666685,0.27837202449639636
494,-2.0,6,0.9960812500000018,0.17386142909526825
495,-0.5,3,0.9960733333333351,0.1923365443944931
496,-3.0,7,0.9960654166666685,0.21104957269770758
497,-0.5,3,0.9960575000000018,0.2491354246934255
498,0.5,3,0.9960495833333352,0.32574346164862317
499,-0.5,3,0.9960416666666685,0.3248699853817622
500,1.0,4,0.9960337500000018,0.19468922074884176
501,-1.0,4,0.9960258333333352,0.3395239058881998
502,0.5,3,0.9960179166666685,0.4343960682551066
503,-0.5,3,0.9960100000000018,0.1502577948073546
504,4.0,6,0.9960020833333352,0.23841534927487373
505,0.5,3,0.9959941666666685,0.1303434856235981
506,-1.0,4,0.9959862500000018,0.3106047809123993
507,-1.0,4,0.9959783333333352,0.23520557582378387
508,0.5,3,0.9959704166666685,0.22818565368652344
509,-5.0,7,0.9959625000000019,0.2651556155511311
510,-2.0,6,0.9959545833333352,0.25384865949551266
511,-2.0,5,0.9959466666666685,0.20178358852863312
512,1.0,4,0.9959387500000019,0.22532610967755318
513,-3.0,7,0.9959308333333352,0.18658049723931722
514,4.0,7,0.9959229166666685,0.3236898822443826
515,2.0,6,0.9959150000000019,0.3639720156788826
516,-1.0,4,0.9959070833333352,0.1968738604336977
517,4.0,7,0.9958991666666686,0.2599525845476559
518,-1.0,5,0.9958912500000019,0.3176262557506561
519,-1.0,4,0.9958833333333352,0.22981824167072773
520,-1.0,4,0.9958754166666686,0.17224093712866306
521,2.0,5,0.9958675000000019,0.2536302149295807
522,-4.0,8,0.9958595833333352,0.18461147975176573
523,-2.0,6,0.9958516666666686,0.2759365402162075
524,0.0,8,0.9958437500000019,0.2378684412688017
525,2.0,5,0.9958358333333353,0.24454066753387452
526,-1.0,4,0.9958279166666686,0.1905962899327278
527,-3.0,7,0.9958200000000019,0.22822017967700958
528,0.5,3,0.9958120833333353,0.1671289031704267
529,0.5,3,0.9958041666666686,0.20124379297097525
530,-1.0,5,0.9957962500000019,0.25144710540771487
531,-0.5,3,0.9957883333333353,0.2777717759211858
532,0.5,3,0.9957804166666686,0.2593182822068532
533,1.0,4,0.995772500000002,0.2884518951177597
534,-5.0,7,0.9957645833333353,0.21045146243912832
535,2.0,5,0.9957566666666686,0.2612362548708916
536,1.0,4,0.995748750000002,0.2218372356146574
537,0.5,3,0.9957408333333353,0.2541283468405406
538,0.5,3,0.9957329166666686,0.12756801769137383
