episode,episode_reward,episode_len,epsilon,loss
377,1.0,4,0.9880300000000055,1.6108564138412476
378,-1.0,4,0.9879983333333389,1.3687826991081238
379,0.5,3,0.9879666666666722,1.0743012428283691
380,-2.0,5,0.9879350000000056,2.028515418370565
381,1.0,4,0.9879033333333389,1.2660898566246033
382,-0.5,3,0.9878716666666723,1.0667040944099426
383,-2.0,6,0.9878400000000056,1.8594801425933838
384,-1.0,4,0.987808333333339,1.5503960847854614
385,-6.0,7,0.9877766666666723,1.7697631518046062
386,-1.0,6,0.9877450000000056,1.2810146411259968
387,0.5,3,0.987713333333339,2.302055597305298
388,-4.0,7,0.9876816666666723,2.0528776049613953
389,-3.0,6,0.9876500000000057,1.506576418876648
390,0.5,3,0.987618333333339,1.8409892320632935
391,-1.0,4,0.9875866666666724,2.089651346206665
392,-2.0,7,0.9875550000000057,1.9901637434959412
393,-1.0,6,0.9875233333333391,1.533254901568095
394,-3.0,7,0.9874916666666724,1.7191527485847473
395,-1.0,6,0.9874600000000058,1.7874204715092976
396,-3.0,6,0.9874283333333391,1.4327803055445354
397,-0.5,3,0.9873966666666725,1.2251335978507996
398,-1.0,5,0.9873650000000058,1.6324776808420818
399,0.5,3,0.9873333333333392,1.5579637289047241
400,-2.0,6,0.9873016666666725,1.2427089214324951
401,0.0,9,0.9872700000000059,1.884443497657776
402,-6.0,7,0.9872383333333392,1.8263400395711262
403,-1.0,5,0.9872066666666726,2.0559168259302774
404,0.5,3,0.9871750000000059,1.4466928243637085
405,-1.0,5,0.9871433333333393,2.2135085264841714
406,-1.0,4,0.9871116666666726,2.8009220361709595
407,-4.0,7,0.987080000000006,1.1567679941654205
408,0.5,3,0.9870483333333393,0.9968266487121582
409,-3.0,7,0.9870166666666726,1.9961106379826863
410,-1.0,6,0.986985000000006,1.980167269706726
411,-0.5,3,0.9869533333333393,2.5909836292266846
412,-0.5,3,0.9869216666666727,1.5513936281204224
413,-1.0,4,0.986890000000006,1.3450461030006409
414,-5.0,8,0.9868583333333394,1.4407196193933487
415,0.5,3,0.9868266666666727,1.7583507299423218
416,-1.0,5,0.9867950000000061,1.292020281155904
417,0.5,3,0.9867633333333394,2.466123342514038
418,1.0,6,0.9867316666666728,1.7619175513585408
419,-4.0,6,0.9867000000000061,1.7306923071543376
420,-0.5,3,0.9866683333333395,1.9538384079933167
421,-1.0,6,0.9866366666666728,1.8229755957921345
422,-4.0,7,0.9866050000000062,2.105725089708964
423,-3.0,6,0.9865733333333395,1.7005855639775593
424,-0.5,3,0.9865416666666729,1.9502990245819092
425,-1.0,4,0.9865100000000062,1.0840213894844055
426,0.5,3,0.9864783333333396,2.1349375247955322
427,-0.5,3,0.9864466666666729,2.06067430973053
428,-3.0,7,0.9864150000000063,1.9031435549259186
429,0.5,3,0.9863833333333396,1.258712887763977
430,-0.5,3,0.986351666666673,1.375417172908783
431,1.0,6,0.9863200000000063,1.675581932067871
432,0.5,3,0.9862883333333397,1.2611188888549805
433,0.5,3,0.986256666666673,2.202216148376465
434,-0.5,3,0.9862250000000063,1.8870041072368622
435,2.0,6,0.9861933333333397,1.7993727922439575
436,0.5,3,0.986161666666673,1.4898017644882202
437,-6.0,7,0.9861300000000064,1.7919957836469014
438,-1.0,4,0.9860983333333397,1.2733436822891235
439,-4.0,7,0.9860666666666731,1.5802418390909831
440,-7.0,8,0.9860350000000064,2.302631586790085
441,-1.0,5,0.9860033333333398,1.3847992022832234
442,-1.0,5,0.9859716666666731,1.758215347925822
443,-0.5,3,0.9859400000000065,2.4284905195236206
444,-1.0,4,0.9859083333333398,2.179420232772827
445,0.5,3,0.9858766666666732,1.7643259763717651
446,-5.0,7,0.9858450000000065,1.5539241433143616
447,-6.0,7,0.9858133333333399,2.487065394719442
448,-3.0,7,0.9857816666666732,1.935681939125061
449,0.5,3,0.9857500000000066,1.0740807056427002
450,-2.0,6,0.9857183333333399,2.225396513938904
451,0.0,7,0.9856866666666733,1.7293754816055298
452,0.5,3,0.9856550000000066,1.0845975875854492
453,-0.5,3,0.98562333333334,2.1526434421539307
454,0.5,3,0.9855916666666733,1.7393138408660889
455,-4.0,7,0.9855600000000067,2.705225666364034
456,0.0,6,0.98552833333334,2.121173143386841
457,-0.5,3,0.9854966666666733,2.6210501194000244
458,-6.0,7,0.9854650000000067,2.0274444023768106
459,-0.5,3,0.98543333333334,2.4294692277908325
460,0.5,3,0.9854016666666734,1.5860515832901
461,-0.5,3,0.9853700000000067,1.8837579488754272
462,1.0,4,0.9853383333333401,1.3468774557113647
463,0.5,3,0.9853066666666734,2.7115731239318848
464,-1.0,4,0.9852750000000068,1.6604105830192566
465,-1.0,6,0.9852433333333401,1.908076286315918
466,0.5,3,0.9852116666666735,2.595837116241455
467,0.5,3,0.9851800000000068,0.7086378335952759
468,-5.0,7,0.9851483333333402,2.0542344450950623
469,0.5,3,0.9851166666666735,1.3873541355133057
470,-2.0,6,0.9850850000000069,2.3396171728769937
471,1.0,4,0.9850533333333402,1.5832676589488983
472,-7.0,8,0.9850216666666736,1.8702632784843445
473,-2.0,7,0.9849900000000069,1.255313754081726
474,-1.0,6,0.9849583333333403,1.6530040899912517
475,-1.0,5,0.9849266666666736,1.158998727798462
476,-2.0,7,0.984895000000007,1.986755649248759
477,3.0,6,0.9848633333333403,2.009910504023234
478,-1.0,5,0.9848316666666737,0.9820036987463633
479,-6.0,7,0.984800000000007,2.5624913374582925
480,0.5,3,0.9847683333333404,2.337235927581787
481,-1.0,4,0.9847366666666737,1.161090612411499
482,-4.0,6,0.984705000000007,1.885330359141032
483,0.5,3,0.9846733333333404,1.48941171169281
484,0.0,6,0.9846416666666737,2.2802464167277017
485,0.5,3,0.9846100000000071,1.3422067165374756
486,-1.0,5,0.9845783333333404,2.0697969595591226
487,0.5,3,0.9845466666666738,1.1043791770935059
488,0.5,3,0.9845150000000071,2.616936683654785
489,-1.0,5,0.9844833333333405,1.4535703659057617
490,-1.0,6,0.9844516666666738,1.407327155272166
491,3.0,7,0.9844200000000072,2.056239048639933
492,-1.0,4,0.9843883333333405,1.1225591897964478
493,-0.5,3,0.9843566666666739,3.0827332735061646
494,-4.0,6,0.9843250000000072,1.6118664741516113
495,-2.0,6,0.9842933333333406,2.226668039957682
496,-0.5,3,0.9842616666666739,2.8016695380210876
497,1.0,6,0.9842300000000073,1.3449196815490723
498,-1.0,4,0.9841983333333406,3.2978867292404175
499,-3.0,7,0.984166666666674,2.6043704748153687
500,1.0,6,0.9841350000000073,1.1323741674423218
501,-1.0,4,0.9841033333333407,1.1272347271442413
502,-1.0,4,0.984071666666674,0.8753746747970581
503,-3.0,7,0.9840400000000074,3.322442799806595
504,0.5,3,0.9840083333333407,0.47477686405181885
505,-3.0,6,0.983976666666674,1.3775115013122559
506,4.0,6,0.9839450000000074,1.8235530853271484
507,-1.0,4,0.9839133333333407,1.4735824465751648
508,-1.0,4,0.9838816666666741,1.6076412200927734
509,-3.0,7,0.9838500000000074,2.4217625061670938
510,-4.0,6,0.9838183333333408,1.646681507428487
511,3.0,6,0.9837866666666741,2.478470206260681
512,0.0,8,0.9837550000000075,2.0246822834014893
513,-0.5,3,0.9837233333333408,2.122303307056427
514,-6.0,7,0.9836916666666742,2.037173628807068
515,-2.0,6,0.9836600000000075,1.273650348186493
516,0.5,3,0.9836283333333409,1.5197498798370361
517,0.5,3,0.9835966666666742,2.3016138076782227
518,1.0,6,0.9835650000000076,1.730461597442627
519,3.0,7,0.9835333333333409,2.240564505259196
520,-3.0,6,0.9835016666666743,1.8474659125010173
521,-3.0,6,0.9834700000000076,2.2511048515637717
522,-1.0,4,0.983438333333341,2.8135128021240234
523,4.0,7,0.9834066666666743,1.3546427090962727
524,-0.5,3,0.9833750000000077,2.104887843132019
525,0.5,3,0.983343333333341,2.450432777404785
526,0.5,3,0.9833116666666744,1.720564842224121
527,-5.0,9,0.9832800000000077,1.7448017239570617
528,0.5,3,0.983248333333341,2.0555765628814697
